primal/direct/atomic/uint8/div/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 1381782    ticks  ~ 138 ms
primal/generic/atomic/uint8/div/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 367440     ticks  ~ 36 ms
primal/generic/atomic/uint8/div/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 758930     ticks  ~ 75 ms
primal/generic/atomic/uint8/div/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 1131554    ticks  ~ 113 ms
primal/generic/atomic/uint8/div/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 1528827    ticks  ~ 152 ms
primal/direct/atomic/float32/mod/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 2268439    ticks  ~ 226 ms
primal/direct/atomic/float32/mod/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 4567252    ticks  ~ 456 ms
primal/direct/atomic/float32/mod/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 6987552    ticks  ~ 698 ms
primal/direct/atomic/float32/mod/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 9101701    ticks  ~ 910 ms
primal/generic/atomic/float32/mod/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 2336779    ticks  ~ 233 ms
primal/generic/atomic/float32/mod/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 4620941    ticks  ~ 462 ms
primal/generic/atomic/float32/mod/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 6999934    ticks  ~ 699 ms
primal/generic/atomic/float32/mod/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 9190153    ticks  ~ 919 ms
primal/direct/atomic/float64/mod/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 1960575    ticks  ~ 196 ms
primal/direct/atomic/float64/mod/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 3895599    ticks  ~ 389 ms
primal/direct/atomic/float64/mod/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 5966461    ticks  ~ 596 ms
primal/direct/atomic/float64/mod/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 8025604    ticks  ~ 802 ms
primal/generic/atomic/float64/mod/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 2201386    ticks  ~ 220 ms
primal/generic/atomic/float64/mod/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 4246823    ticks  ~ 424 ms
primal/generic/atomic/float64/mod/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 6310530    ticks  ~ 631 ms
primal/generic/atomic/float64/mod/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 8542897    ticks  ~ 854 ms
primal/direct/atomic/int16/mod/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 345844     ticks  ~ 34 ms
primal/direct/atomic/int16/mod/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 700463     ticks  ~ 70 ms
primal/direct/atomic/int16/mod/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 1048369    ticks  ~ 104 ms
primal/direct/atomic/int16/mod/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 1395155    ticks  ~ 139 ms
primal/generic/atomic/int16/mod/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 350302     ticks  ~ 35 ms
primal/generic/atomic/int16/mod/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 702088     ticks  ~ 70 ms
primal/generic/atomic/int16/mod/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 1046034    ticks  ~ 104 ms
primal/generic/atomic/int16/mod/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 1396205    ticks  ~ 139 ms
primal/direct/atomic/int32/mod/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 301643     ticks  ~ 30 ms
primal/direct/atomic/int32/mod/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 598942     ticks  ~ 59 ms
primal/direct/atomic/int32/mod/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 897018     ticks  ~ 89 ms
primal/direct/atomic/int32/mod/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 1196131    ticks  ~ 119 ms
primal/generic/atomic/int32/mod/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 346646     ticks  ~ 34 ms
primal/generic/atomic/int32/mod/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 701651     ticks  ~ 70 ms
primal/generic/atomic/int32/mod/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 1043637    ticks  ~ 104 ms
primal/generic/atomic/int32/mod/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 1389391    ticks  ~ 138 ms
primal/direct/atomic/int64/mod/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 775126     ticks  ~ 77 ms
primal/direct/atomic/int64/mod/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 1547572    ticks  ~ 154 ms
primal/direct/atomic/int64/mod/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 2323599    ticks  ~ 232 ms
primal/direct/atomic/int64/mod/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 3098861    ticks  ~ 309 ms
primal/generic/atomic/int64/mod/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 931193     ticks  ~ 93 ms
primal/generic/atomic/int64/mod/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 1746098    ticks  ~ 174 ms
primal/generic/atomic/int64/mod/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 2625098    ticks  ~ 262 ms
primal/generic/atomic/int64/mod/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 3668111    ticks  ~ 366 ms
primal/direct/atomic/int8/mod/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 511572     ticks  ~ 51 ms
primal/direct/atomic/int8/mod/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 844519     ticks  ~ 84 ms
primal/direct/atomic/int8/mod/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 1244177    ticks  ~ 124 ms
primal/direct/atomic/int8/mod/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 1577523    ticks  ~ 157 ms
primal/generic/atomic/int8/mod/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 357128     ticks  ~ 35 ms
primal/generic/atomic/int8/mod/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 711670     ticks  ~ 71 ms
primal/generic/atomic/int8/mod/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 1188888    ticks  ~ 118 ms
primal/generic/atomic/int8/mod/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 1546831    ticks  ~ 154 ms
primal/direct/atomic/uint16/mod/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 546056     ticks  ~ 54 ms
primal/direct/atomic/uint16/mod/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 876900     ticks  ~ 87 ms
primal/direct/atomic/uint16/mod/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 1207585    ticks  ~ 120 ms
primal/direct/atomic/uint16/mod/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 1539551    ticks  ~ 153 ms
primal/generic/atomic/uint16/mod/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 359221     ticks  ~ 35 ms
primal/generic/atomic/uint16/mod/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 718256     ticks  ~ 71 ms
primal/generic/atomic/uint16/mod/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 1078232    ticks  ~ 107 ms
primal/generic/atomic/uint16/mod/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 1441249    ticks  ~ 144 ms
primal/direct/atomic/uint32/mod/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 379011     ticks  ~ 37 ms
primal/direct/atomic/uint32/mod/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 751115     ticks  ~ 75 ms
primal/direct/atomic/uint32/mod/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 1116200    ticks  ~ 111 ms
primal/direct/atomic/uint32/mod/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 1497513    ticks  ~ 149 ms
primal/generic/atomic/uint32/mod/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 397925     ticks  ~ 39 ms
primal/generic/atomic/uint32/mod/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 800065     ticks  ~ 80 ms
primal/generic/atomic/uint32/mod/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 1203816    ticks  ~ 120 ms
primal/generic/atomic/uint32/mod/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 1602445    ticks  ~ 160 ms
primal/direct/atomic/uint64/mod/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 747265     ticks  ~ 74 ms
primal/direct/atomic/uint64/mod/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 1494783    ticks  ~ 149 ms
primal/direct/atomic/uint64/mod/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 2242651    ticks  ~ 224 ms
primal/direct/atomic/uint64/mod/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 3059539    ticks  ~ 305 ms
primal/generic/atomic/uint64/mod/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 833861     ticks  ~ 83 ms
primal/generic/atomic/uint64/mod/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 1809442    ticks  ~ 180 ms
primal/generic/atomic/uint64/mod/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 2629712    ticks  ~ 262 ms
primal/generic/atomic/uint64/mod/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 3521067    ticks  ~ 352 ms
primal/direct/atomic/uint8/mod/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 330720     ticks  ~ 33 ms
primal/direct/atomic/uint8/mod/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 664396     ticks  ~ 66 ms
primal/direct/atomic/uint8/mod/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 997819     ticks  ~ 99 ms
primal/direct/atomic/uint8/mod/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 1329223    ticks  ~ 132 ms
primal/generic/atomic/uint8/mod/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 378361     ticks  ~ 37 ms
primal/generic/atomic/uint8/mod/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 763146     ticks  ~ 76 ms
primal/generic/atomic/uint8/mod/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 1144852    ticks  ~ 114 ms
primal/generic/atomic/uint8/mod/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 1521295    ticks  ~ 152 ms
primal/direct/atomic/float32/mul/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 213583     ticks  ~ 21 ms
primal/direct/atomic/float32/mul/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 427304     ticks  ~ 42 ms
primal/direct/atomic/float32/mul/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 637116     ticks  ~ 63 ms
primal/direct/atomic/float32/mul/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 849117     ticks  ~ 84 ms
primal/generic/atomic/float32/mul/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 370489     ticks  ~ 37 ms
primal/generic/atomic/float32/mul/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 741521     ticks  ~ 74 ms
primal/generic/atomic/float32/mul/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 1112609    ticks  ~ 111 ms
primal/generic/atomic/float32/mul/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 1482463    ticks  ~ 148 ms
primal/direct/atomic/float64/mul/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 219509     ticks  ~ 21 ms
primal/direct/atomic/float64/mul/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 431389     ticks  ~ 43 ms
primal/direct/atomic/float64/mul/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 643112     ticks  ~ 64 ms
primal/direct/atomic/float64/mul/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 853611     ticks  ~ 85 ms
primal/generic/atomic/float64/mul/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 384632     ticks  ~ 38 ms
primal/generic/atomic/float64/mul/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 877004     ticks  ~ 87 ms
primal/generic/atomic/float64/mul/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 1284077    ticks  ~ 128 ms
primal/generic/atomic/float64/mul/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 1679943    ticks  ~ 167 ms
primal/direct/atomic/int16/mul/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 398402     ticks  ~ 39 ms
primal/direct/atomic/int16/mul/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 616825     ticks  ~ 61 ms
primal/direct/atomic/int16/mul/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 835287     ticks  ~ 83 ms
primal/direct/atomic/int16/mul/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 1271855    ticks  ~ 127 ms
primal/generic/atomic/int16/mul/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 233005     ticks  ~ 23 ms
primal/generic/atomic/int16/mul/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 462239     ticks  ~ 46 ms
primal/generic/atomic/int16/mul/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 690886     ticks  ~ 69 ms
primal/generic/atomic/int16/mul/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 919092     ticks  ~ 91 ms
primal/direct/atomic/int32/mul/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 223981     ticks  ~ 22 ms
primal/direct/atomic/int32/mul/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 439410     ticks  ~ 43 ms
primal/direct/atomic/int32/mul/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 656991     ticks  ~ 65 ms
primal/direct/atomic/int32/mul/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 872425     ticks  ~ 87 ms
primal/generic/atomic/int32/mul/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 208931     ticks  ~ 20 ms
primal/generic/atomic/int32/mul/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 418541     ticks  ~ 41 ms
primal/generic/atomic/int32/mul/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 629081     ticks  ~ 62 ms
primal/generic/atomic/int32/mul/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 841003     ticks  ~ 84 ms
primal/direct/atomic/int64/mul/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 217957     ticks  ~ 21 ms
primal/direct/atomic/int64/mul/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 527778     ticks  ~ 52 ms
primal/direct/atomic/int64/mul/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 745026     ticks  ~ 74 ms
primal/direct/atomic/int64/mul/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 979861     ticks  ~ 97 ms
primal/generic/atomic/int64/mul/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 267380     ticks  ~ 26 ms
primal/generic/atomic/int64/mul/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 565539     ticks  ~ 56 ms
primal/generic/atomic/int64/mul/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 783544     ticks  ~ 78 ms
primal/generic/atomic/int64/mul/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 999786     ticks  ~ 99 ms
primal/direct/atomic/int8/mul/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 217964     ticks  ~ 21 ms
primal/direct/atomic/int8/mul/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 456599     ticks  ~ 45 ms
primal/direct/atomic/int8/mul/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 677154     ticks  ~ 67 ms
primal/direct/atomic/int8/mul/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 895786     ticks  ~ 89 ms
primal/generic/atomic/int8/mul/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 376155     ticks  ~ 37 ms
primal/generic/atomic/int8/mul/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 603792     ticks  ~ 60 ms
primal/generic/atomic/int8/mul/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 835953     ticks  ~ 83 ms
primal/generic/atomic/int8/mul/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 1120928    ticks  ~ 112 ms
primal/direct/atomic/uint16/mul/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 216684     ticks  ~ 21 ms
primal/direct/atomic/uint16/mul/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 434617     ticks  ~ 43 ms
primal/direct/atomic/uint16/mul/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 653862     ticks  ~ 65 ms
primal/direct/atomic/uint16/mul/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 1022393    ticks  ~ 102 ms
primal/generic/atomic/uint16/mul/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 264791     ticks  ~ 26 ms
primal/generic/atomic/uint16/mul/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 523270     ticks  ~ 52 ms
primal/generic/atomic/uint16/mul/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 781708     ticks  ~ 78 ms
primal/generic/atomic/uint16/mul/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 1103026    ticks  ~ 110 ms
primal/direct/atomic/uint32/mul/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 265226     ticks  ~ 26 ms
primal/direct/atomic/uint32/mul/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 495321     ticks  ~ 49 ms
primal/direct/atomic/uint32/mul/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 761790     ticks  ~ 76 ms
primal/direct/atomic/uint32/mul/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 984578     ticks  ~ 98 ms
primal/generic/atomic/uint32/mul/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 255110     ticks  ~ 25 ms
primal/generic/atomic/uint32/mul/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 521868     ticks  ~ 52 ms
primal/generic/atomic/uint32/mul/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 733564     ticks  ~ 73 ms
primal/generic/atomic/uint32/mul/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 943152     ticks  ~ 94 ms
primal/direct/atomic/uint64/mul/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 215900     ticks  ~ 21 ms
primal/direct/atomic/uint64/mul/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 432895     ticks  ~ 43 ms
primal/direct/atomic/uint64/mul/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 837635     ticks  ~ 83 ms
primal/direct/atomic/uint64/mul/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 1057292    ticks  ~ 105 ms
primal/generic/atomic/uint64/mul/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 217509     ticks  ~ 21 ms
primal/generic/atomic/uint64/mul/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 451369     ticks  ~ 45 ms
primal/generic/atomic/uint64/mul/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 681469     ticks  ~ 68 ms
primal/generic/atomic/uint64/mul/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 905239     ticks  ~ 90 ms
primal/direct/atomic/uint8/mul/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 259235     ticks  ~ 25 ms
primal/direct/atomic/uint8/mul/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 515724     ticks  ~ 51 ms
primal/direct/atomic/uint8/mul/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 747259     ticks  ~ 74 ms
primal/direct/atomic/uint8/mul/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 1003728    ticks  ~ 100 ms
primal/generic/atomic/uint8/mul/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 280209     ticks  ~ 28 ms
primal/generic/atomic/uint8/mul/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 529546     ticks  ~ 52 ms
primal/generic/atomic/uint8/mul/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 907734     ticks  ~ 90 ms
primal/generic/atomic/uint8/mul/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 1289067    ticks  ~ 128 ms
primal/direct/atomic/float32/negate/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 196619     ticks  ~ 19 ms
primal/direct/atomic/float32/negate/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 393060     ticks  ~ 39 ms
primal/direct/atomic/float32/negate/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 596268     ticks  ~ 59 ms
primal/direct/atomic/float32/negate/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 783927     ticks  ~ 78 ms
primal/generic/atomic/float32/negate/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 368797     ticks  ~ 36 ms
primal/generic/atomic/float32/negate/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 751165     ticks  ~ 75 ms
primal/generic/atomic/float32/negate/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 1164929    ticks  ~ 116 ms
primal/generic/atomic/float32/negate/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 1542584    ticks  ~ 154 ms
primal/direct/atomic/float64/negate/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 187313     ticks  ~ 18 ms
primal/direct/atomic/float64/negate/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 385371     ticks  ~ 38 ms
primal/direct/atomic/float64/negate/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 584140     ticks  ~ 58 ms
primal/direct/atomic/float64/negate/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 812220     ticks  ~ 81 ms
primal/generic/atomic/float64/negate/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 505481     ticks  ~ 50 ms
primal/generic/atomic/float64/negate/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 912078     ticks  ~ 91 ms
primal/generic/atomic/float64/negate/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 1329917    ticks  ~ 132 ms
primal/generic/atomic/float64/negate/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 1908139    ticks  ~ 190 ms
primal/direct/atomic/int16/negate/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 264118     ticks  ~ 26 ms
primal/direct/atomic/int16/negate/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 531256     ticks  ~ 53 ms
primal/direct/atomic/int16/negate/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 794427     ticks  ~ 79 ms
primal/direct/atomic/int16/negate/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 1053909    ticks  ~ 105 ms
primal/generic/atomic/int16/negate/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 336990     ticks  ~ 33 ms
primal/generic/atomic/int16/negate/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 681488     ticks  ~ 68 ms
primal/generic/atomic/int16/negate/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 1050648    ticks  ~ 105 ms
primal/generic/atomic/int16/negate/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 1471533    ticks  ~ 147 ms
primal/direct/atomic/int32/negate/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 270171     ticks  ~ 27 ms
primal/direct/atomic/int32/negate/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 474475     ticks  ~ 47 ms
primal/direct/atomic/int32/negate/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 686743     ticks  ~ 68 ms
primal/direct/atomic/int32/negate/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 871332     ticks  ~ 87 ms
primal/generic/atomic/int32/negate/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 225265     ticks  ~ 22 ms
primal/generic/atomic/int32/negate/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 463187     ticks  ~ 46 ms
primal/generic/atomic/int32/negate/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 793841     ticks  ~ 79 ms
primal/generic/atomic/int32/negate/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 1138922    ticks  ~ 113 ms
primal/direct/atomic/int64/negate/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 255124     ticks  ~ 25 ms
primal/direct/atomic/int64/negate/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 449629     ticks  ~ 44 ms
primal/direct/atomic/int64/negate/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 644427     ticks  ~ 64 ms
primal/direct/atomic/int64/negate/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 830971     ticks  ~ 83 ms
primal/generic/atomic/int64/negate/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 231886     ticks  ~ 23 ms
primal/generic/atomic/int64/negate/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 462579     ticks  ~ 46 ms
primal/generic/atomic/int64/negate/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 688598     ticks  ~ 68 ms
primal/generic/atomic/int64/negate/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 916516     ticks  ~ 91 ms
primal/direct/atomic/int8/negate/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 185588     ticks  ~ 18 ms
primal/direct/atomic/int8/negate/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 370066     ticks  ~ 37 ms
primal/direct/atomic/int8/negate/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 600440     ticks  ~ 60 ms
primal/direct/atomic/int8/negate/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 790101     ticks  ~ 79 ms
primal/generic/atomic/int8/negate/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 239137     ticks  ~ 23 ms
primal/generic/atomic/int8/negate/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 466375     ticks  ~ 46 ms
primal/generic/atomic/int8/negate/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 695146     ticks  ~ 69 ms
primal/generic/atomic/int8/negate/baseline  running | Cycle = 8192     | Op Count = 33554432     | Duration = 925171     ticks  ~ 92 ms
primal/direct/atomic/int16/or/baseline  running | Cycle = 2048     | Op Count = 8388608      | Duration = 213175     ticks  ~ 21 ms
primal/direct/atomic/int16/or/baseline  running | Cycle = 4096     | Op Count = 16777216     | Duration = 429911     ticks  ~ 42 ms
primal/direct/atomic/int16/or/baseline  running | Cycle = 6144     | Op Count = 25165824     | Duration = 647565     ticks  ~ 64 ms
